魏家胡同,东城 - 东四 东四北大街东四七条,63530,0,116.4217183,39.93774511
人美宿舍,东城 - 东单 东单协和医院东,61678,0,116.395645,39.92998578
郝家湾小区,西城 - 车公庄 二里沟路西口郝家湾,62329,268,116.3408655,39.9415475
新中街南小区,东城 - 东直门 东直门外新中街,41545,0,116.4464208,39.9408818
幸福村,东城 - 东直门 东直门外幸福村,42057,0,116.4541276,39.94288633
二炮清河大院,海淀 - 清河 清河街道二炮清河大院,39004,0,116.3806044,40.03649178
草园胡同,东城 - 北新桥 草园胡同南侧,60686,0,116.4280645,39.94876211
东长安街胡同,东城 - 东单 南池子大街，普渡寺胡同,64979,0,116.4146642,39.91434363
天和人家,朝阳 - 健翔桥 健翔桥北800米南沙滩2号,41806,763,116.3818339,40.00461246
左安浦园,崇文 - 龙潭湖 崇文区龙潭湖左安门内大街73-1号,39447,2696,116.4446475,39.88026297
星岛假日,大兴 - 亦庄 亦庄文化园北路,28249,702,116.4893861,39.80846648
半岛国际公寓,朝阳 - 太阳宫 太阳宫夏家园11号、12号,49132,788,116.4578179,39.97697077
白河涧别墅,密云 - 密云 密溪路滨河大桥北800米,22350,1600,116.8555709,40.39910395
胜古馨园,朝阳 - 安贞 胜古庄2号,65207,180,116.4188054,39.97810213
杰座大厦,朝阳 - 工体 幸福村中路55号,48431,60,116.4519687,39.94247985
荷塘月舍,海淀 - 马连洼 肖家河农大南路南侧（天秀大社区内）,51613,400,116.2865263,40.02669095
嘉诚花园,朝阳 - 立水桥 亚运村北立水桥西侧500米，昌平区东小口镇陈营村嘉诚花园,27518,288,116.4120316,40.05140585
葡东住宅小区,"门头沟 - 门头沟 滨河路,双峪环岛向南800米路东",19008,95,116.4006824,39.95027202
绿岛家园,"门头沟 - 门头沟 河滩路,与滨河路路口以西约100米路南",22470,400,116.1112424,39.94990721
聚通嘉园,顺义 - 后沙峪 顺义区后沙峪镇万科城市花园西北,21516,178,116.5457649,40.11444217
北京工商联大厦,崇文 - 广渠门 广渠门内白桥大街22号(邮编：100062),24973,0,116.4460806,39.90244422
三水青清,昌平 - 百善镇 昌平京昌高速路11出口右转800米,23904,142,116.2846097,40.14774595
金泽大厦,西城 - 西直门内 广宁伯街2号,10546,244,116.36893,39.91950248
阳光空间,朝阳 - 芍药居 芍药居北里小区(现代文学馆东侧),47632,247,116.395645,39.92998578
华阳家园二期,朝阳 - 甜水园 六里屯西口243号,45401,600,116.4814364,39.93749486
神州数码大厦,海淀 - 苏州桥 海淀区苏州街16号,30009,0,116.3130243,39.98530761
世捷座,朝阳 - 芍药居 北四环芍药居北里小区214号楼,51258,240,116.395645,39.92998578
潭柘山城,门头沟 - 门头沟 潭柘寺镇新大街2号,15284,92,116.395645,39.92998578
永定路西里,海淀 - 永定路 海淀区永定路五棵松地铁西,54469,637,116.2689774,39.9107307
石油大院,"海淀 - 二里庄 北京市海淀区志新路,中国石油机械厂内",53205,51264,116.3660872,40.00297628
农科院小区,海淀 - 魏公村 海淀区中关村南大街12号（北京理工大学对面）,53163,965,116.7234752,39.54069891
十里堡北里,朝阳 - 十里堡 东四环红领巾公园东,34996,0,116.512485,39.92807134
榆树馆西里,西城 - 西直门内 西直门外南路南侧,54282,320,116.3539374,39.94267546
月坛南街北里,西城 - 月坛 三里河月坛南街二七剧场路,63921,378,116.352797,39.92078463
西什库小区,西城 - 鼓楼大街 西什库大街,64587,0,116.3854575,39.92993292
永泰庄,海淀 - 清河 海淀区清河桥永泰庄,37256,0,116.2264775,40.12401732
柳林馆南里,"海淀 - 公主坟 西三环中路,新兴桥东北角小区",56374,5500,116.3179149,39.91658481
小后仓小区,西城 - 西直门内 新文化街209号东80米,62184,320,116.395645,39.92998578
福州馆前街,宣武 - 虎坊桥 福州馆前街5号,49126,0,116.3891194,39.89151974
大安澜营,宣武 - 大栅栏 南新华街大栅栏,63893,1945,116.3940106,39.90014025
西木楼,海淀 - 公主坟 羊坊店西木楼,46604,0,116.3244275,39.90334405
电科院小区,石景山 - 鲁谷 电科院,39071,0,116.3563677,40.04700994
白纸坊南里,宣武 - 白纸坊 白纸坊南里1号,46985,0,116.362514,39.88406908
北海大厦,宣武 - 陶然亭 宣武区陶然亭路E63号,40583,0,116.395645,39.92998578
众义大厦,宣武 - 牛街 宣武区牛街南线里,40596,0,116.395645,39.92998578
黄寺小区,东城 - 和平里 黄寺大街甲,58137,0,116.3928635,39.9707765
蔚秀园,海淀 - 中关村 北京大学西门外,45691,322,116.3095658,40.00110986
外国专家公寓,海淀 - 中关村 中关村南一条甲一号,45974,0,116.483344,39.92085145
汤HOUSE别墅,昌平 - 小汤山 小汤山镇中心区南侧，大柳树环岛向西1000米,17452,837,116.3953639,40.18190747
桃园公寓,昌平 - 北七家 北七家镇立汤路与七北路交汇处东北角,17037,512,116.3183774,40.02116271
天泰新景温泉小区,房山 - 长阳 长阳镇稻田村南,14957,1200,115.97575,40.48234315
龙城花园四期,昌平 - 龙泽 回龙观镇二拔子村北,36073,142,116.3072428,40.09518483
长阳金桥国际,房山 - 房山城区 房山长阳环岛西侧,19998,135,116.6436028,40.31846366
华龙苑,昌平 - 霍营 昌平区霍营农恳干部学院东北50米处,26921,932,116.3745112,40.08460311
财满街财经中心,朝阳 - 甘露园 朝阳区东四环朝阳路69号,27075,1004,116.5404753,39.92328128
大兴胡同,东城 - 交道口 北京市东城区大兴胡同,94463,0,116.4174326,39.94400536
维多利亚花园公寓,周边 - 燕郊 朝阳公园西里南区15号,83554,217,116.4793422,39.94485108
迎风三里,房山 - 燕山 北京房山区燕山迎风路,12196,0,115.9584623,39.73021792
北京朝林大厦,大兴 - 亦庄 亦庄经济技术开发区荣华中路15号(邮编:100176),27273,0,116.5122784,39.80124378
培育胡同,宣武 - 牛街 北京市宣武区培育胡同,50222,0,116.3757964,39.89308076
裕龙花园东区,顺义 - 顺义城 顺义公园（滨河小区以西）,24472,0,116.6812451,40.12705022
团结湖东里,"朝阳 - 团结湖 姚家园路,与团结湖路路口以东",40853,1200,116.4758731,39.93482267
东恒时代三期,朝阳 - 四惠 地铁1号线四惠站北600米,38768,1002,116.5089358,39.91831929
重兴嘉园,石景山 - 鲁谷 重兴嘉园石景山鲁谷大街吴庄北50米,31946,1086,116.2382971,39.89607783
紫竹院路小区,海淀 - 紫竹桥 紫竹院大东北饭店西侧,44118,1440,116.3140768,39.94865041
团结湖北二条,朝阳 - 团结湖 团结湖路与农展馆南路路口以南,40767,1182,116.4722959,39.93780925
新风北里,西城 - 德胜门 双秀公园东门南侧,68163,288,116.3811206,39.9707105
阳光四季,丰台 - 科技园 恒富街2号院,28362,720,116.2998662,39.84028081
安德路47号院,东城 - 安定门 安德路47号院,46552,460,116.4080826,39.95800513
行宫四里,房山 - 良乡 房山良乡高速下口616车站东侧,16858,0,116.5148099,39.93977201
双井东院,朝阳 - 双井 双井桥东150米,35826,320,116.4714397,39.89965641
新华街七里,丰台 - 看丹桥 丰台桥南新华街新华街七里,30784,800,116.2931903,39.8497082
前桃园,西城 - 西直门内 马相胡同与西直门内大街路口北180米路西,60343,410,116.36754,39.94933666
探矿厂宿舍,通州 - 果园 李老新村附近(巴克寓所)后身,27727,0,116.6434391,39.89275202
宝珠子胡同,朝阳 - 建国门外 建国门内宝珠子胡同,55633,0,116.4361462,39.91884208
城市之光大厦,宣武 - 广安门 广安东桥南500米，枣林前街119号,41191,1080,116.3605895,39.88940906
静安苑,朝阳 - 三元桥 东三环左家庄静安宾馆后,45358,0,116.4522214,39.9593928
禄长街小区,崇文 - 永定门 永定门禄长街,47896,0,116.3980165,39.88903208
阳光飘亮广场,朝阳 - 亚运村 亚运村安立路,36558,1106,116.4320266,39.96122693
兴房东里,房山 - 城关 房山城关兴房大街3号,13002,0,115.9945903,39.69977588
大慧寺小区,海淀 - 魏公村 中关村南大街大慧寺路8号院,60959,7800,116.3325115,39.95710274
宏大中园,大兴 - 西红门 西红门镇,22424,1000,116.341741,39.80237735
文慧园14号,海淀 - 积水潭 海淀区小西天文慧园14号,56144,364,116.3719903,39.95774535
恩济庄96号院,海淀 - 定慧寺 定慧寺东车站湘鄂情北侧恩济里南侧,42521,228,116.2920657,39.93331532
西便门东大街,西城 - 西便门 西便门东大街,63204,899,116.3614943,39.90652183
博瑞大厦,朝阳 - 团结湖 白家庄东里北京青年报社旁,60018,0,116.4688611,39.93362668
阳光小区,周边 - 燕郊 燕郊八中边上,11279,1850,116.395645,39.92998578
西三环北路76号院,海淀 - 航天桥 西三环北路76号院,65899,181,116.3171608,39.93367665
紫光花园,通州 - 玉桥 通州区运河东大街玉桥中路南口,15382,0,116.395645,39.92998578
怡景苑,周边 - 燕郊 燕郊学院路汇福怡景苑,11024,1452,116.395645,39.92998578
海棠园,顺义 - 马坡 顺义区马坡燕京啤酒厂北500米,24512,0,116.2136036,40.0093381
月坛南街甲5号院,西城 - 月坛 月坛南街甲5号院,68503,0,116.3592815,39.91981103
泰华龙旗广场,昌平 - 回龙观 回龙观黄土店,28472,500,116.3521053,40.07393065
亦庄北岸,大兴 - 旧宫 南五环亦庄桥南300米凉水河西畔,25026,1364,116.4705087,39.80360976
恋日嘉园二期,丰台 - 草桥 草桥南600米,34330,1100,116.3631816,39.85025628
莲花池南里,丰台 - 太平桥 北京市丰台区水子口街,37898,2000,116.3310679,39.88705565
建茗苑,宣武 - 马连道 宣武区红莲南路,35053,598,116.395645,39.92998578
阳光乐府,大兴 - 黄村 黄村西大街区医院西300米,24922,123,116.3356214,39.73810121
方泽园,丰台 - 方庄 丰台区方庄路南,27105,8000,116.4432636,39.85962413
体育场路26号院,房山 - 良乡 良乡北关体育场路26号院,16951,465,116.4523003,39.93196842
政通西里,房山 - 良乡 良乡区政府渔儿沟法院旁,14563,0,116.1416867,39.75338019
水利局宿舍,昌平 - 沙河镇 沙河北大桥附近,22219,90,116.477668,39.93904308
灯草胡同,东城 - 王府井 王府井步行街后身灯市口地铁出口,65284,0,116.4274794,39.92733095
时尚大厦,朝阳 - CBD 时尚大厦东二环光华路,50000,0,116.4594859,39.92255064
羊坊店东路19号院,海淀 - 公主坟 羊坊店东路19号铁道大厦以西10米路南,46201,0,116.3298571,39.90532666
社科院,"朝阳 - 西坝河 西坝河北里:17号楼,18号楼,19号楼,20号楼",38142,5500,116.3918005,39.99464992
普安店30号,海淀 - 香山 香山普安店30号(农业职业学院家属院),39878,500,116.2336209,39.99747096
卢西嘉园,丰台 - 世界公园 长辛店崔村杜家坎二七厂云岗,23033,800,116.2164326,39.83457607
老山中里,石景山 - 老山 石景山华联对面,36237,0,116.2372304,39.91781026
华凯苑别墅,朝阳 - 十八里店 十八里店,18839,0,116.5100236,39.84789902
角门甲120号院,丰台 - 角门 马家堡路，博爱医院附近,37129,3952,116.3873052,39.85286565
丰台区南苑西居住区,丰台 - 马家堡 马西路南,35292,7983,116.4009173,39.81089894
亿丰大厦,海淀 - 上地 永丰路和双清路交汇处,19153,0,116.395645,39.92998578
香花畦,顺义 - 后沙峪 顺义区后沙峪,24125,1070,116.5545063,40.1149431
东平里,顺义 - 首都机场 机场北侧首都机场生活区,21138,8000,116.6052774,40.05155007
花家地西里二区,朝阳 - 望京 北京市朝阳区阜通西大街花家地二小对面,37493,180,116.4698039,39.99246089
建工家园,朝阳 - 华威桥 华威桥四路通路12号院,31696,2520,116.489088,39.87006945
三里河北街3号院,西城 - 三里河 月坛三里河计委宿舍,67266,0,116.3448727,39.92145731
月坛南街37号院,西城 - 月坛 月坛南街37号院,67859,0,116.3537367,39.91990672
德胜佳苑,西城 - 德胜门 冰窖口胡同北侧,69145,232,116.3828327,39.9577918
西郊宾馆住宅区,海淀 - 学院路 海淀区五道口王庄路,45722,700,116.3497171,40.00254369
南太平庄北巷,朝阳 - 朝青 朝阳路高井民航医院附近,34245,756,116.5424922,39.92540308
燕翔东里,顺义 - 空港工业区 机场北侧首都机场生活区,24348,700,116.6042583,40.05382466
官园胡同小区,西城 - 官园 官园桥往东500米左右,65032,0,116.3646451,39.93705869
西木樨园,丰台 - 木樨园 南三环中路木樨园桥东,33726,398,116.4092298,39.86391962
北湖渠西里,朝阳 - 望京 朝阳区南湖渠北侧,37754,0,116.4473197,40.01431443
紫玉家园,丰台 - 卢沟桥 丰台太子峪环岛紫玉家园,17300,0,116.395645,39.92998578
永馨公寓,海淀 - 五棵松 五棵松地铁西11中学北门对面,51202,1440,116.395645,39.92998578
一建宿舍,宣武 - 右安门内 右内西街甲10号院,43615,0,116.395645,39.92998578
北菜园,朝阳 - 双井 双井北菜园居住区,47056,0,116.4693966,39.90358264
和平里十五区,东城 - 和平里 和平里十五区光熙门城铁附近,50969,1567,116.431561,39.95682507
角门7号院,丰台 - 马家堡 角门7号院紧邻地铁四号线,37434,0,116.3803609,39.85124225
丰盛胡同23号院,西城 - 西单 丰盛胡同西口,87006,0,116.376028,39.92485918
国美第一城,朝阳 - 朝青 朝阳姚家园青年路115号,34160,5293,116.5177935,39.94014857
兰德华庭,海淀 - 田村 阜石路35号,41708,1020,116.2568389,39.93443017
美丽园,海淀 - 四季青 海淀四季青桥南1500米营慧寺车站处,58838,1469,116.2852627,39.94323225
旗舰凯旋,通州 - 九棵树 通州梨园镇云景东路80号，八通线九棵树站向南1000米,21116,965,116.6522636,39.88338971
苏荷时代,通州 - 果园 通州通州区果园站南侧200米,22936,1095,116.6519462,39.89826596
欧园北欧印象,宣武 - 广安门 宣武广外南马连道80号,43996,1200,116.395645,39.92998578
南竺园,"顺义 - 首都机场 顺义小天竺一街,首都机场生活区西平街往南300米(上海航空公司旁边)",18701,2000,116.5979321,40.04797429
蜂鸟社区,海淀 - 万柳 海淀万柳中路西侧,72803,1298,116.3033164,39.97069873
正阳小区,丰台 - 丰台体育馆 丰台丰台区政府南一公里文体路,32277,4500,116.2926562,39.85624358
望陶园,崇文 - 永定门 崇文永定门外西革新里,30211,854,116.4005741,39.87092934
朝阳嘉园,朝阳 - 十里堡 朝阳十里堡京棉一厂院内,31323,400,116.5116227,39.92319607
丽泽雅园,丰台 - 丽泽桥 丰台丽泽桥向东600米路北,37653,684,116.3294032,39.87657966
奥竺苑,顺义 - 京顺高速路 顺义机场高速路收费站口向东1公里,15314,132,116.596446,40.05164953
天通苑西二区,昌平 - 天通苑 昌平地铁5号线天通苑站西侧,21532,5760,116.423961,40.06710606
林肯公园,大兴 - 亦庄 亦庄经济技术开发区北环西路企业文化园对面,27576,2668,116.4992837,39.81300511
新华联家园南区,通州 - 果园 通州果园地铁站西南,21505,2615,116.6465581,39.89629279
天通苑本六区,昌平 - 天通苑 昌平区天通苑西门东600米,20147,1452,116.4298265,40.07211436
天通苑本四区,昌平 - 天通苑 昌平立水桥天通苑本四区（街心花园东侧）,20586,1286,116.4298265,40.07211436
马家堡西里,丰台 - 马家堡 丰台南三环西路,33008,6520,116.3824651,39.8592219
金尚嘉园,海淀 - 牡丹园 海淀花园路甲2号院,60949,1006,116.3736044,39.98525223
天通苑,昌平 - 天通苑 昌平东小口镇立水桥以北1.5公里处,19531,2600,116.4298265,40.07211436
方安苑,丰台 - 方庄 丰台南方庄1号方庄桥西南角,31370,1048,116.4451779,39.86299293
马连洼兰园,海淀 - 马连洼 海淀海淀区马连洼路，百旺商场北侧,37181,2374,116.282618,40.03602799
华润小区,丰台 - 木樨园 丰台区海户路西侧,31558,1992,116.395645,39.92998578
南三环中路71号院,丰台 - 洋桥 丰台南三环中路71号院,30508,700,116.3919735,39.86440194
绣江南,通州 - 梨园 通州区城铁梨园站南1200米,21032,1400,116.6663681,39.87236207
世爵源墅,通州 - 梨园 通州半壁店大街112号,21572,416,116.6464684,39.88241614
水碓子社区,朝阳 - 朝阳北路 团结湖路水碓子东路甲十号,33333,2100,116.4766407,39.93013659
卡尔公寓生活馆,大兴 - 亦庄 大兴亦庄卡尔公寓经济技术开发区,25289,900,116.395645,39.92998578
巴克寓所,通州 - 果园 通州果园站南500米,24041,820,116.6444419,39.89458191
东幸福街,丰台 - 丰益桥 丰台东幸福街文体路,34651,0,116.291396,39.85874097
金唐国际公寓,丰台 - 六里桥 丰台六里桥亿客隆东侧,41823,288,116.3214873,39.88525655
莲竹馨晴,顺义 - 空港工业区 顺义空港工业区A区,18789,80,116.5644896,40.07636558
吉祥花园,顺义 - 后沙峪 顺义区天竺空港开发区B区安宁大街北侧裕华路以东,24458,718,116.562569,40.09299806
天居园,朝阳 - 北苑 北苑路华堂商场西侧,34717,2066,116.4203554,40.04409486
世涛天朗,昌平 - 昌平县城 南环路和龙水路交叉口向南200米,22940,5000,116.2616453,40.21393592
万和世家,宣武 - 右安门内 右安门内大街10号,64583,446,116.3706331,39.88549928
玺萌丽苑,丰台 - 马家堡 丰台北京市丰台区北甲地路6号院,33323,1553,116.3711619,39.85500601
福怡苑,朝阳 - 定福庄 朝阳区定福庄北街500米,30850,1510,116.5626478,39.92700502
新安中里,宣武 - 白纸坊 宣武白纸坊西街与新安中里二巷交叉口,46045,900,116.3692527,39.88280478
樱花园二区,顺义 - 首都机场 机场东南侧李桥镇南半壁店村,19431,1068,116.6324834,40.032444
天翠园,朝阳 - 北苑 朝阳北苑媒体村西20米，步行十分钟到城铁5号线,42460,650,116.420155,40.04326746
幸福时光,通州 - 梨园 北京市通州区梨园镇云景东路,22071,461,116.6699185,39.87815438
马连洼竹园,海淀 - 马连洼 海淀区马连洼北路128号,39552,672,116.2938208,40.03701468
西马金润,丰台 - 马家堡 丰台大红门西路35号(14路总站东50米),22284,6000,116.388167,39.84592808
新新天第,丰台 - 大红门 丰台区大红门三星庄34号,35829,352,116.3879772,39.84121692
星海明珠,朝阳 - 望京 朝阳望京西门子公司路口左转1000米路西,44692,260,116.395645,39.92998578
相来家园,宣武 - 白纸坊 宣武槐柏树12-1号,60842,358,116.3649905,39.90349194
媒体村,朝阳 - 北苑 朝阳安外亚北3.5公里北苑，北苑路与红军营南路交汇处东北角,33925,2112,116.4203554,40.04409486
清秀园,昌平 - 昌平县城 昌平镇燕平路昌平中医医院东,13810,6237,116.2509884,40.22153473
东滨河路2号院,丰台 - 右安门外 丰台区南二环右安门外大街东滨河路,21190,1346,116.3779209,39.87415919
城市月光,朝阳 - 望京 朝阳北四环东路甲9号,39974,684,116.4702838,39.98503255
草桥东路,丰台 - 草桥 北京市丰台区草桥东路,37698,162,116.3657968,39.83808038
金宝花园,顺义 - 马坡 马坡镇,21338,700,116.6670444,40.17883867
金隅嘉华大厦,海淀 - 上地 上地信息产业基地上地科技创业中心,35013,0,116.3143883,40.04285504
西钓鱼台庄园,海淀 - 定慧寺 八里庄住宅小区五组团,64971,910,116.2993881,39.93419475
中门花园二期商品房,门头沟 - 门头沟 中门寺67号院,19342,0,116.0916463,39.9372192
中芯国际配套生活区,大兴 - 亦庄 北京开发区泰河园四里三区,22155,0,116.5129678,39.78912039
康馨家园,怀柔 - 怀柔 南大街甲8号楼,21024,0,116.6417959,40.31950764
中卫世纪城,平谷 - 平谷 平谷镇文化北街西侧，新平西路上,16648,0,117.1160649,40.14822058
南华园四区别墅,怀柔 - 怀柔 怀柔区南华大街,19505,0,116.643315,40.31947418
金泰苑,怀柔 - 怀柔 北大街1号东侧,20233,0,116.395645,39.92998578
富乐南里,怀柔 - 怀柔 怀柔镇富乐小区南里,18511,0,116.6384012,40.33912374
中兴住宅楼,海淀 - 航天桥 普惠北里8号,58175,0,116.395645,39.92998578
中关村瀚海国际大厦,海淀 - 中关村 中关村西区综合科贸三区18号地块,39191,0,116.3377952,39.97752343
苑景阁,海淀 - 万柳 泉宗路2号万柳光大家园,68703,0,116.3084554,39.9703434
倚霞园三期,海淀 - 上地 上地东里六区,50676,0,116.395645,39.92998578
新中环公寓,海淀 - 万泉河 万泉庄路1号楼（西三环北路小南庄）,44415,0,116.3103451,39.96898095
天行建商务大厦,海淀 - 公主坟 复兴路47号，公主坟翠微大厦西100米,32028,186,116.3072162,39.91472923
上地信息产业基地住宅区,"海淀 - 上地 上地大厦东侧,上地西里小区东门东侧",55622,0,116.3213063,40.0411688
瑞海大厦,海淀 - 公主坟 西客站 莲花池东路53号,29002,0,116.395645,39.92998578
丽来花园,顺义 - 天竺 天竺镇薛大人庄村,18301,0,116.395645,39.92998578
元件四厂住宅楼,石景山 - 古城 古城北路甲4号,34282,0,116.4006824,39.95027202
碧水云天,海淀 - 万柳 北三环昆玉河畔,75073,1440,116.296879,39.93818107
望都家园,昌平 - 北七家 北七家镇立汤路东,21434,635,116.4275736,40.12336288
东南小区,海淀 - 中关村 海淀区科学院南路乙12-1号,77119,144,116.3295796,39.98361181
颐慧佳园,海淀 - 四季青 海淀蓝靛厂南路,54193,1600,116.292368,39.94218567
逸翠园,朝阳 - 石佛营 平房乡姚家园村姚家园东里,46357,2000,116.5304569,39.95265247
时代之光名苑,海淀 - 西直门外 西城西直门桥向北200米路西文慧桥南,44593,505,116.361761,39.95522727
海晟国际公寓,东城 - 东直门 东城东直门外大街乙36号,52173,1060,116.4485637,39.94492884
泽丰苑,海淀 - 玉泉路 海淀区采石路8号院,48437,576,116.2673591,39.92544362
紫御国际,石景山 - 鲁谷 西长安街南侧，银河商务区，银河大街和鲁谷路处交汇处东南角,45886,512,116.2286263,39.90847239
新居里,大兴 - 黄村 团河路往东方向1000米路北新居里小区,17301,1836,116.3644373,39.74596832
乔庄北街6号院,通州 - 玉桥 乔庄北街6号院,23625,72,116.6898982,39.90299108
绿色庄园,大兴 - 黄村 大兴区黄庄海子角东里,20430,0,116.3618696,39.72230588
芳园南里西区,朝阳 - 酒仙桥 朝阳区蒋台路,35581,5437,116.4889744,39.9753861
北洼路29号院,海淀 - 紫竹桥 北洼路29号院,41137,200,116.3076933,39.93800535
新都市计划,朝阳 - 亚运村小营 北四环安慧桥向东1000米,39861,440,116.395645,39.92998578
角门路9号院,丰台 - 马家堡 北京丰台区马家堡路,34027,350,116.3792157,39.85072411
南苑北里三区,丰台 - 大红门 丰台区龙和路和南苑路交界,17742,1100,116.4009893,39.81696008
金惠园二里,大兴 - 黄村 大兴黄村西大街北段 金惠园,21877,1800,116.3316549,39.77930427
朝廷公寓,朝阳 - 望京 朝阳望京新城望京B区6-10区,42105,1483,116.395645,39.92998578
崇新大厦,"石景山 - 苹果园 石景山区苹果园北路,与实兴大街路口",16610,0,116.287341,39.83610517
世纪城春荫园,海淀 - 世纪城 海淀区 世纪城春荫园 北京市海淀区长春桥北300米,59093,1600,116.2879581,39.96941455
逸成东苑,海淀 - 学院路 学清路西学院路北,46844,2639,116.3547848,40.01992441
国际友谊花园,朝阳 - 三元桥 朝阳左家庄路甲2号（中旅大厦后面）,38205,832,116.454253,39.96301023
金都杭城,朝阳 - 百子湾 朝阳百子湾路石门村路一号,41299,1677,116.5055053,39.90617972
阳春光华,海淀 - 万柳 知泉路东侧，万柳路西侧,58141,1730,116.3041992,39.97438331
常青藤嘉园,宣武 - 马连道 宣武区马连道东街2号,49307,4175,116.3394078,39.88529141
时代庐峰,石景山 - 八角 石景山区 八角游乐园地铁口,38837,699,116.221584,39.91248413
观河锦苑,海淀 - 积水潭 新街口外大街34号院,66125,200,116.3791459,39.95839619
南十里居,朝阳 - 酒仙桥 朝阳区酒仙桥路,29167,1826,113.2763463,23.1246067
车站东街15号院,宣武 - 广安门 北京宣武区广安门车站东街，广安门住宅小区内,39160,0,116.3522885,39.88801632
魏公村8号院,海淀 - 魏公村 魏公村8号院,52707,642,116.3227356,39.9621545
建欣苑四里,丰台 - 大红门 丰台大红门西路4号,29613,556,116.4028844,39.84522903
菊园,海淀 - 马连洼 上地环岛西马连洼北路,33496,1680,116.2977194,40.03819553
嘉林花园,朝阳 - 酒仙桥 朝阳 酒仙桥,106225,300,116.4865404,39.97674839
学院南路66号院,海淀 - 学院路 皂君庙路口西南中软大厦对面,52290,0,116.3410822,39.96293467
大柳树13号院,海淀 - 大钟寺 大柳树13号院,53946,260,116.5115482,39.88114794
文慧园甲26号楼,海淀 - 小西天 海淀小西天文慧斜街南侧,49432,2654,116.3688395,39.95810055
领秀硅谷别墅,海淀 - 西二旗 海定区西二旗大街,40775,1200,116.3254262,40.06269734
大柳树9号院,海淀 - 皂君庙 海淀区大柳树9号院,61431,0,116.5194057,39.88398237
领秀大厦,石景山 - 古城 北京市石景山区古城大街1号,31044,0,116.1865861,39.92348669
高教新城惠风园,昌平 - 沙河镇 沙河镇高教园区住宅三期C区,19943,200,116.2748795,40.17077622
清缘东里,海淀 - 清河 清河桥东500米,37870,1472,116.3664615,40.03538098
金地国际花园,朝阳 - 国贸 建国路郎家园15号,59742,741,116.4811277,39.91629386
怡海花园富泽园,丰台 - 科技园 丰台区科学城东侧,35126,8000,116.3094608,39.83949275
北街家园,昌平 - 沙河镇 北京市昌平区北一街8号,19184,200,116.395645,39.92998578
富锦嘉园,丰台 - 花乡 丰台世界公园北面300米,30426,1054,116.2956163,39.82248277
富贵园一区,崇文 - 花市 崇文广渠门内东花市南里,66143,1587,116.4398346,39.90243386
鲁谷74号院,"石景山 - 鲁谷 鲁谷路74号,中国瑞达系统装备公司院内",41258,3000,116.2508803,39.91062682
益辰欣园,丰台 - 科技园 丰台科技园区总部基地花乡桥南,28705,1054,116.3198363,39.82944463
八角南路,石景山 - 八角 八角地铁西北角,29910,2038,116.2044377,39.91664716
花家地西里,朝阳 - 望京 北京市朝阳区阜通西大街花家地二小对面,30442,1655,116.4681465,39.99438225
富贵园三区,崇文 - 崇文门 崇文广渠门内东花市南里,45949,1587,116.4383251,39.90099273
阳光假日别墅,延庆 - 延庆 延庆八达岭镇阳光路8号,13522,800,115.9405172,40.35413697
华荣公寓,西城 - 金融街 西城区兴盛街2号,85000,166,116.3687404,39.91547834
古城地铁楼小区,石景山 - 古城 石景山古城西路,29121,0,116.1934792,39.92760446
远洋沁山水·上品,石景山 - 远洋山水 石景山西长安街玉泉路地铁站向南600米,54003,800,116.2573014,39.90958366
亿鹏苑,丰台 - 花乡 丰台区纪家庙玉泉营桥西南300米,26042,1000,116.395645,39.92998578
枫露皇苑,通州 - 北关 通州北关环岛东北侧1000米,21277,208,116.6739062,39.94255074
兆丰园秀碟双座,丰台 - 青塔 玉泉路地铁路口向南1300米,29226,1040,116.2555939,39.89749608
融达国际,丰台 - 花乡 丰台区丰桥路2号,58000,420,116.395645,39.92998578
三环新城,丰台 - 玉泉营 丰台区 三环新城 丰台西南三环丰益桥与万柳桥之间,28512,9000,116.3201136,39.85815893
豆瓣胡同,东城 - 朝阳门内 朝阳门地铁中海油旁豆瓣胡同,75901,1891,116.4384737,39.93330746
东区国际,朝阳 - 四惠 朝阳路与东四环交叉路口西南（慈云寺桥西南角）,34427,1526,116.4929104,39.91911047
北京印象,海淀 - 四季青 海淀区阜成路115号,46498,800,116.2821044,39.93397381
中信城,宣武 - 陶然亭 菜市口大街6号院,80685,1388,116.3833318,39.89039756
易构空间,朝阳 - 百子湾 西大望路百子湾路南,37897,1386,116.4889267,39.90567439
官苑8号,西城 - 官园 官园胡同甲1号,76562,894,116.3663322,39.93458574
康城三期暖山,朝阳 - 管庄 双桥东路9号,36019,0,116.6141405,39.88753174
北京城建.琨珽,房山 - 窦店 房山区窦店镇京港澳高速公路提香草堂出口往西侧1.4公里处,16000,2133,116.395645,39.92998578
渡上（依水庄园）,"昌平 - 小汤山 昌平立水桥北10公里,小汤山镇温榆河东岸",21938,133,116.4146536,40.14330815
北海四合院,西城 - 什刹海 西城区北海公园后门,83933,0,116.3962079,39.93616441
田村41号院,海淀 - 田村 海淀区田村路41号院,37377,0,109.5345512,22.34157908
黄瓜园小区,西城 - 阜成门 西城区黄瓜园胡同,63238,200,116.1092047,39.80098034
文兴东街3号院,西城 - 车公庄 车公庄大街19号院,55787,1400,116.3452011,39.93956365
十三禅,昌平 - 亚北 昌平水库北路9号,19941,11,116.395645,39.92998578
